date,asset,type,total_oi,fiz_oi,yur_oi,fiz_share,yur_share,long_fiz,short_fiz,long_jur,short_jur
2026-06-17,GMKN,futures,1011516.0,370427.0,641089.0,36.62,63.38,239894.0,130533.0,265864.0,375225.0
2026-06-17,LKOH,futures,327308.0,23121.0,304187.0,7.06,92.94,16366.0,6755.0,147288.0,156899.0
2026-06-17,MGNT,futures,358772.0,192969.0,165803.0,53.79,46.21,146627.0,46342.0,32759.0,133044.0
2026-06-17,MXI,futures,411738.0,307964.0,103774.0,74.8,25.2,188774.0,119190.0,17095.0,86679.0
2026-06-17,ROSN,futures,53660.0,23492.0,30168.0,43.78,56.22,20568.0,2924.0,6262.0,23906.0
2026-06-17,SBRF,futures,606716.0,215502.0,391214.0,35.52,64.48,174660.0,40842.0,128698.0,262516.0
2026-06-17,VTBR,futures,1318412.0,454058.0,864354.0,34.44,65.56,406942.0,47116.0,252264.0,612090.0
2026-06-17,YDEX,futures,894844.0,264953.0,629891.0,29.61,70.39,247872.0,17081.0,199550.0,430341.0
2026-06-18,ALRS,futures,239046.0,107920.0,131126.0,45.15,54.85,78355.0,29565.0,41168.0,89958.0
2026-06-18,GAZR,futures,1586356.0,520350.0,1066006.0,32.8,67.2,476441.0,43909.0,316737.0,749269.0
2026-06-18,GMKN,futures,1125448.0,432759.0,692689.0,38.45,61.55,285902.0,146857.0,276822.0,415867.0
2026-06-18,LKOH,futures,327564.0,22514.0,305050.0,6.87,93.13,15544.0,6970.0,148238.0,156812.0
2026-06-18,MGNT,futures,358320.0,163927.0,194393.0,45.75,54.25,126875.0,37052.0,52285.0,142108.0
2026-06-18,MXI,futures,343188.0,322720.0,20468.0,94.04,5.96,163151.0,159569.0,8443.0,12025.0
2026-06-18,ROSN,futures,58204.0,23398.0,34806.0,40.2,59.8,19985.0,3413.0,9117.0,25689.0
2026-06-18,SBRF,futures,602772.0,210090.0,392682.0,34.85,65.15,166458.0,43632.0,134928.0,257754.0
2026-06-18,VTBR,futures,1345196.0,371641.0,973555.0,27.63,72.37,328439.0,43202.0,344159.0,629396.0
2026-06-18,YDEX,futures,920986.0,232015.0,688971.0,25.19,74.81,217306.0,14709.0,243187.0,445784.0
2026-06-19,ALRS,futures,157430.0,97877.0,59553.0,62.17,37.83,73777.0,24100.0,4938.0,54615.0
2026-06-19,GAZR,futures,995802.0,400333.0,595469.0,40.2,59.8,343373.0,56960.0,154528.0,440941.0
2026-06-19,GMKN,futures,436626.0,304214.0,132412.0,69.67,30.33,193263.0,110951.0,25050.0,107362.0
2026-06-19,LKOH,futures,22612.0,15189.0,7423.0,67.17,32.83,11156.0,4033.0,150.0,7273.0
2026-06-19,MGNT,futures,196838.0,127826.0,69012.0,64.94,35.06,94461.0,33365.0,3958.0,65054.0
2026-06-19,MXI,futures,385702.0,359819.0,25883.0,93.29,6.71,180393.0,179426.0,12458.0,13425.0
2026-06-19,ROSN,futures,30018.0,17447.0,12571.0,58.12,41.88,14596.0,2851.0,413.0,12158.0
2026-06-19,SBRF,futures,332738.0,165826.0,166912.0,49.84,50.16,126561.0,39265.0,39808.0,127104.0
2026-06-19,VTBR,futures,471766.0,252618.0,219148.0,53.55,46.45,216834.0,35784.0,19049.0,200099.0
2026-06-19,YDEX,futures,330238.0,179087.0,151151.0,54.23,45.77,163960.0,15127.0,1159.0,149992.0
2026-06-22,ALRS,futures,178360.0,106351.0,72009.0,59.63,40.37,83429.0,22922.0,5751.0,66258.0
2026-06-22,GAZR,futures,1095192.0,462880.0,632312.0,42.26,57.74,393613.0,69267.0,153983.0,478329.0
2026-06-22,GMKN,futures,443504.0,308885.0,134619.0,69.65,30.35,206428.0,102457.0,15324.0,119295.0
2026-06-22,LKOH,futures,24518.0,16669.0,7849.0,67.99,32.01,11758.0,4911.0,501.0,7348.0
2026-06-22,MGNT,futures,219168.0,142205.0,76963.0,64.88,35.12,102549.0,39656.0,7035.0,69928.0
2026-06-22,MXI,futures,505748.0,479804.0,25944.0,94.87,5.13,243681.0,236123.0,9193.0,16751.0
2026-06-22,ROSN,futures,40986.0,24282.0,16704.0,59.24,40.76,19914.0,4368.0,579.0,16125.0
2026-06-22,SBRF,futures,416600.0,203202.0,213398.0,48.78,51.22,148747.0,54455.0,59553.0,153845.0
2026-06-22,VTBR,futures,487746.0,272998.0,214748.0,55.97,44.03,222233.0,50765.0,21640.0,193108.0
2026-06-22,YDEX,futures,360574.0,193670.0,166904.0,53.71,46.29,178572.0,15098.0,1715.0,165189.0
2026-06-23,ALRS,futures,189418.0,108613.0,80805.0,57.34,42.66,88499.0,20114.0,6210.0,74595.0
2026-06-23,GAZR,futures,1045052.0,428401.0,616651.0,40.99,59.01,364914.0,63487.0,157612.0,459039.0
2026-06-23,GMKN,futures,507510.0,349577.0,157933.0,68.88,31.12,243932.0,105645.0,9823.0,148110.0
2026-06-23,LKOH,futures,25154.0,16632.0,8522.0,66.12,33.88,11182.0,5450.0,1395.0,7127.0
2026-06-23,MGNT,futures,227782.0,139985.0,87797.0,61.46,38.54,106904.0,33081.0,6987.0,80810.0
2026-06-23,MXI,futures,498936.0,461079.0,37857.0,92.41,7.59,247976.0,213103.0,1492.0,36365.0
2026-06-23,ROSN,futures,35406.0,22530.0,12876.0,63.63,36.37,17329.0,5201.0,374.0,12502.0
2026-06-23,SBRF,futures,443150.0,201281.0,241869.0,45.42,54.58,146666.0,54615.0,74909.0,166960.0
2026-06-23,VTBR,futures,492456.0,263632.0,228824.0,53.53,46.47,216919.0,46713.0,29309.0,199515.0
2026-06-23,YDEX,futures,454110.0,207577.0,246533.0,45.71,54.29,192237.0,15340.0,34818.0,211715.0
2026-06-24,ALRS,futures,204568.0,118625.0,85943.0,57.99,42.01,95414.0,23211.0,6870.0,79073.0
2026-06-24,GAZR,futures,1079620.0,451751.0,627869.0,41.84,58.16,384459.0,67292.0,155351.0,472518.0
2026-06-24,GMKN,futures,491630.0,338147.0,153483.0,68.78,31.22,210947.0,127200.0,34868.0,118615.0
2026-06-24,LKOH,futures,26150.0,16983.0,9167.0,64.94,35.06,11107.0,5876.0,1968.0,7199.0
2026-06-24,MGNT,futures,238820.0,153476.0,85344.0,64.26,35.74,114050.0,39426.0,5360.0,79984.0
2026-06-24,MXI,futures,498542.0,438160.0,60382.0,87.89,12.11,245121.0,193039.0,4150.0,56232.0
2026-06-24,ROSN,futures,35076.0,22314.0,12762.0,63.62,36.38,17094.0,5220.0,444.0,12318.0
2026-06-24,SBRF,futures,447204.0,205774.0,241430.0,46.01,53.99,140321.0,65453.0,83281.0,158149.0
2026-06-24,VTBR,futures,490354.0,270965.0,219389.0,55.26,44.74,217492.0,53473.0,27685.0,191704.0
2026-06-24,YDEX,futures,410774.0,208469.0,202305.0,50.75,49.25,191703.0,16766.0,13684.0,188621.0
2026-06-25,ALRS,futures,218904.0,128352.0,90552.0,58.63,41.37,102038.0,26314.0,7414.0,83138.0
2026-06-25,GAZR,futures,1089696.0,450927.0,638769.0,41.38,58.62,389502.0,61425.0,155346.0,483423.0
2026-06-25,GMKN,futures,523278.0,349239.0,174039.0,66.74,33.26,213007.0,136232.0,48632.0,125407.0
2026-06-25,LKOH,futures,39854.0,18388.0,21466.0,46.14,53.86,11291.0,7097.0,8636.0,12830.0
2026-06-25,MGNT,futures,237616.0,147346.0,90270.0,62.01,37.99,113448.0,33898.0,5360.0,84910.0
2026-06-25,MXI,futures,469190.0,397155.0,72035.0,84.65,15.35,227117.0,170038.0,7478.0,64557.0
2026-06-25,ROSN,futures,39288.0,21833.0,17455.0,55.57,44.43,16672.0,5161.0,2972.0,14483.0
2026-06-25,SBRF,futures,594376.0,205417.0,388959.0,34.56,65.44,143037.0,62380.0,154151.0,234808.0
2026-06-25,VTBR,futures,508070.0,279168.0,228902.0,54.95,45.05,228512.0,50656.0,25523.0,203379.0
2026-06-25,YDEX,futures,427472.0,211627.0,215845.0,49.51,50.49,194708.0,16919.0,19028.0,196817.0
2026-06-26,ALRS,futures,226876.0,132440.0,94436.0,58.38,41.62,107106.0,25334.0,6332.0,88104.0
2026-06-26,GAZR,futures,1128936.0,456914.0,672022.0,40.47,59.53,399253.0,57661.0,165215.0,506807.0
2026-06-26,GMKN,futures,528352.0,323645.0,204707.0,61.26,38.74,187821.0,135824.0,76355.0,128352.0
2026-06-26,LKOH,futures,43910.0,17690.0,26220.0,40.29,59.71,10644.0,7046.0,11311.0,14909.0
2026-06-26,MGNT,futures,266288.0,165297.0,100991.0,62.07,37.93,128620.0,36677.0,4524.0,96467.0
2026-06-26,MXI,futures,443920.0,374627.0,69293.0,84.39,15.61,220100.0,154527.0,1860.0,67433.0
2026-06-26,ROSN,futures,42386.0,22253.0,20133.0,52.5,47.5,15799.0,6454.0,5394.0,14739.0
2026-06-26,SBRF,futures,754382.0,190958.0,563424.0,25.31,74.69,136116.0,54842.0,241075.0,322349.0
2026-06-26,VTBR,futures,521880.0,271717.0,250163.0,52.07,47.93,229383.0,42334.0,31557.0,218606.0
2026-06-26,YDEX,futures,423656.0,213157.0,210499.0,50.31,49.69,190328.0,22829.0,21500.0,188999.0
2026-06-29,ALRS,futures,222198.0,132453.0,89745.0,59.61,40.39,104960.0,27493.0,6139.0,83606.0
2026-06-29,GAZR,futures,1110754.0,426180.0,684574.0,38.37,61.63,382553.0,43627.0,172824.0,511750.0
2026-06-29,GMKN,futures,538504.0,325720.0,212784.0,60.49,39.51,184842.0,140878.0,84410.0,128374.0
2026-06-29,LKOH,futures,52472.0,21079.0,31393.0,40.17,59.83,11807.0,9272.0,14429.0,16964.0
2026-06-29,MGNT,futures,262592.0,166147.0,96445.0,63.27,36.73,127701.0,38446.0,3595.0,92850.0
2026-06-29,MXI,futures,426474.0,350032.0,76442.0,82.08,17.92,208143.0,141889.0,5094.0,71348.0
2026-06-29,ROSN,futures,41464.0,20648.0,20816.0,49.8,50.2,14499.0,6149.0,6233.0,14583.0
2026-06-29,SBRF,futures,859936.0,188567.0,671369.0,21.93,78.07,140474.0,48093.0,289494.0,381875.0
2026-06-29,VTBR,futures,497238.0,254553.0,242685.0,51.19,48.81,210351.0,44202.0,38268.0,204417.0
2026-06-29,YDEX,futures,533208.0,279309.0,253899.0,52.38,47.62,255694.0,23615.0,10910.0,242989.0
2026-06-30,ALRS,futures,219542.0,127030.0,92512.0,57.86,42.14,103882.0,23148.0,5889.0,86623.0
2026-06-30,GAZR,futures,1068240.0,405643.0,662597.0,37.97,62.03,362747.0,42896.0,171373.0,491224.0
2026-06-30,GMKN,futures,559146.0,336802.0,222344.0,60.24,39.76,197286.0,139516.0,82287.0,140057.0
2026-06-30,LKOH,futures,49658.0,19845.0,29813.0,39.96,60.04,10662.0,9183.0,14167.0,15646.0
2026-06-30,MGNT,futures,246746.0,154780.0,91966.0,62.73,37.27,112224.0,42556.0,11149.0,80817.0
2026-06-30,MXI,futures,392042.0,320677.0,71365.0,81.8,18.2,192677.0,128000.0,3344.0,68021.0
2026-06-30,NVTK,futures,183906.0,60143.0,123763.0,32.7,67.3,49134.0,11009.0,42819.0,80944.0
2026-06-30,PLZL,futures,26266.0,8856.0,17410.0,33.72,66.28,6369.0,2487.0,6764.0,10646.0
2026-06-30,ROSN,futures,40668.0,20112.0,20556.0,49.45,50.55,14166.0,5946.0,6168.0,14388.0
2026-06-30,SBRF,futures,852582.0,183285.0,669297.0,21.5,78.5,132486.0,50799.0,293805.0,375492.0
2026-06-30,VTBR,futures,513118.0,249894.0,263224.0,48.7,51.3,200569.0,49325.0,55990.0,207234.0
2026-06-30,YDEX,futures,550480.0,297407.0,253073.0,54.03,45.97,272477.0,24930.0,2763.0,250310.0
2026-07-01,ALRS,futures,223304.0,131044.0,92260.0,58.68,41.32,104618.0,26426.0,7034.0,85226.0
2026-07-01,GAZR,futures,1064930.0,402163.0,662767.0,37.76,62.24,358756.0,43407.0,173709.0,489058.0
2026-07-01,GMKN,futures,529300.0,340147.0,189153.0,64.26,35.74,209807.0,130340.0,54843.0,134310.0
2026-07-01,LKOH,futures,51862.0,20474.0,31388.0,39.48,60.52,11570.0,8904.0,14361.0,17027.0
2026-07-01,MGNT,futures,258230.0,158309.0,99921.0,61.31,38.69,112835.0,45474.0,16280.0,83641.0
2026-07-01,MXI,futures,369676.0,289752.0,79924.0,78.38,21.62,179205.0,110547.0,5633.0,74291.0
2026-07-01,NVTK,futures,188150.0,62655.0,125495.0,33.3,66.7,51481.0,11174.0,42594.0,82901.0
2026-07-01,PLZL,futures,27120.0,8910.0,18210.0,32.85,67.15,6425.0,2485.0,7135.0,11075.0
2026-07-01,ROSN,futures,39328.0,18955.0,20373.0,48.2,51.8,13491.0,5464.0,6173.0,14200.0
2026-07-01,SBRF,futures,962076.0,198010.0,764066.0,20.58,79.42,124025.0,73985.0,357013.0,407053.0
2026-07-01,VTBR,futures,539460.0,262010.0,277450.0,48.57,51.43,205718.0,56292.0,64012.0,213438.0
2026-07-01,YDEX,futures,571674.0,310134.0,261540.0,54.25,45.75,283430.0,26704.0,2407.0,259133.0
2026-07-02,ALRS,futures,234922.0,140803.0,94119.0,59.94,40.06,111874.0,28929.0,5587.0,88532.0
2026-07-02,GAZR,futures,1145646.0,475813.0,669833.0,41.53,58.47,404089.0,71724.0,168734.0,501099.0
2026-07-02,GMKN,futures,548404.0,359750.0,188654.0,65.6,34.4,214452.0,145298.0,59750.0,128904.0
2026-07-02,LKOH,futures,54940.0,20314.0,34626.0,36.97,63.03,12529.0,7785.0,14941.0,19685.0
2026-07-02,MGNT,futures,248260.0,153275.0,94985.0,61.74,38.26,112512.0,40763.0,11618.0,83367.0
2026-07-02,MXI,futures,434918.0,340326.0,94592.0,78.25,21.75,214854.0,125472.0,2605.0,91987.0
2026-07-02,NVTK,futures,189492.0,62478.0,127014.0,32.97,67.03,52932.0,9546.0,41814.0,85200.0
2026-07-02,PLZL,futures,28618.0,8935.0,19683.0,31.22,68.78,6695.0,2240.0,7614.0,12069.0
2026-07-02,ROSN,futures,44988.0,21808.0,23180.0,48.48,51.52,16342.0,5466.0,6152.0,17028.0
2026-07-02,SBRF,futures,1105362.0,235218.0,870144.0,21.28,78.72,136050.0,99168.0,416631.0,453513.0
2026-07-02,VTBR,futures,561078.0,294474.0,266604.0,52.48,47.52,229441.0,65033.0,51098.0,215506.0
2026-07-02,YDEX,futures,588166.0,312711.0,275455.0,53.17,46.83,292728.0,19983.0,1355.0,274100.0
2026-07-03,ALRS,futures,242458.0,146042.0,96416.0,60.23,39.77,113219.0,32823.0,8010.0,88406.0
2026-07-03,GAZR,futures,1134954.0,464637.0,670317.0,40.94,59.06,405189.0,59448.0,162288.0,508029.0
2026-07-03,GMKN,futures,562646.0,377457.0,185189.0,67.09,32.91,233532.0,143925.0,47791.0,137398.0
2026-07-03,LKOH,futures,56628.0,20498.0,36130.0,36.2,63.8,12798.0,7700.0,15516.0,20614.0
2026-07-03,MGNT,futures,245968.0,151059.0,94909.0,61.41,38.59,113727.0,37332.0,9257.0,85652.0
2026-07-03,MXI,futures,456548.0,339570.0,116978.0,74.38,25.62,226074.0,113496.0,2200.0,114778.0
2026-07-03,NVTK,futures,202826.0,65014.0,137812.0,32.05,67.95,55078.0,9936.0,46335.0,91477.0
2026-07-03,PLZL,futures,29486.0,8868.0,20618.0,30.08,69.92,6859.0,2009.0,7884.0,12734.0
2026-07-03,ROSN,futures,44774.0,22554.0,22220.0,50.37,49.63,17044.0,5510.0,5343.0,16877.0
2026-07-03,SBRF,futures,1174636.0,242390.0,932246.0,20.64,79.36,130642.0,111748.0,456676.0,475570.0
2026-07-03,VTBR,futures,587804.0,287417.0,300387.0,48.9,51.1,240324.0,47093.0,53578.0,246809.0
2026-07-03,YDEX,futures,609470.0,321557.0,287913.0,52.76,47.24,303540.0,18017.0,1195.0,286718.0
2026-07-06,ALRS,futures,227264.0,133035.0,94229.0,58.54,41.46,99530.0,33505.0,14102.0,80127.0
2026-07-06,GAZR,futures,1141836.0,479420.0,662416.0,41.99,58.01,405999.0,73421.0,164919.0,497497.0
2026-07-06,GMKN,futures,590572.0,381119.0,209453.0,64.53,35.47,230520.0,150599.0,64766.0,144687.0
2026-07-06,LKOH,futures,57322.0,22597.0,34725.0,39.42,60.58,12116.0,10481.0,16545.0,18180.0
2026-07-06,MGNT,futures,252512.0,153992.0,98520.0,60.98,39.02,115166.0,38826.0,11090.0,87430.0
2026-07-06,MXI,futures,481692.0,348984.0,132708.0,72.45,27.55,237858.0,111126.0,2988.0,129720.0
2026-07-06,NVTK,futures,198104.0,63798.0,134306.0,32.2,67.8,52664.0,11134.0,46388.0,87918.0
2026-07-06,PLZL,futures,30132.0,9074.0,21058.0,30.11,69.89,7123.0,1951.0,7943.0,13115.0
2026-07-06,ROSN,futures,47684.0,26517.0,21167.0,55.61,44.39,19038.0,7479.0,4804.0,16363.0
2026-07-06,SBRF,futures,1198348.0,264862.0,933486.0,22.1,77.9,134545.0,130317.0,464629.0,468857.0
2026-07-06,VTBR,futures,1136458.0,563062.0,573396.0,49.55,50.45,510081.0,52981.0,58148.0,515248.0
2026-07-06,YDEX,futures,624900.0,338635.0,286265.0,54.19,45.81,311582.0,27053.0,868.0,285397.0
2026-07-07,ALRS,futures,219898.0,121802.0,98096.0,55.39,44.61,98051.0,23751.0,11898.0,86198.0
2026-07-07,GAZR,futures,1182938.0,493098.0,689840.0,41.68,58.32,421646.0,71452.0,169823.0,520017.0
2026-07-07,GMKN,futures,584480.0,350482.0,233998.0,59.96,40.04,224427.0,126055.0,67813.0,166185.0
2026-07-07,LKOH,futures,63408.0,21327.0,42081.0,33.63,66.37,12400.0,8927.0,19304.0,22777.0
2026-07-07,MGNT,futures,247390.0,149139.0,98251.0,60.28,39.72,112028.0,37111.0,11667.0,86584.0
2026-07-07,MXI,futures,514818.0,368749.0,146069.0,71.63,28.37,252652.0,116097.0,4757.0,141312.0
2026-07-07,NVTK,futures,205788.0,61520.0,144268.0,29.89,70.11,52801.0,8719.0,50093.0,94175.0
2026-07-07,PLZL,futures,30140.0,8644.0,21496.0,28.68,71.32,6655.0,1989.0,8415.0,13081.0
2026-07-07,ROSN,futures,48932.0,26404.0,22528.0,53.96,46.04,17065.0,9339.0,7401.0,15127.0
2026-07-07,SBRF,futures,1288734.0,270013.0,1018721.0,20.95,79.05,138131.0,131882.0,506236.0,512485.0
2026-07-07,VTBR,futures,1141698.0,551282.0,590416.0,48.29,51.71,484770.0,66512.0,86079.0,504337.0
2026-07-07,YDEX,futures,646998.0,350779.0,296219.0,54.22,45.78,322022.0,28757.0,1477.0,294742.0
2026-07-08,ALRS,futures,224684.0,125211.0,99473.0,55.73,44.27,100380.0,24831.0,11962.0,87511.0
2026-07-08,GAZR,futures,1205016.0,463678.0,741338.0,38.48,61.52,402664.0,61014.0,199844.0,541494.0
2026-07-08,GMKN,futures,708286.0,372405.0,335881.0,52.58,47.42,266253.0,106152.0,87890.0,247991.0
2026-07-08,LKOH,futures,67012.0,19963.0,47049.0,29.79,70.21,11882.0,8081.0,21624.0,25425.0
2026-07-08,MGNT,futures,258778.0,155627.0,103151.0,60.14,39.86,105046.0,50581.0,24343.0,78808.0
2026-07-08,MXI,futures,450284.0,337812.0,112472.0,75.02,24.98,220122.0,117690.0,5020.0,107452.0
2026-07-08,NVTK,futures,204752.0,58556.0,146196.0,28.6,71.4,49691.0,8865.0,52685.0,93511.0
2026-07-08,PLZL,futures,77402.0,46947.0,30455.0,60.65,39.35,32829.0,14118.0,5872.0,24583.0
2026-07-08,ROSN,futures,46952.0,24898.0,22054.0,53.03,46.97,16045.0,8853.0,7431.0,14623.0
2026-07-08,SBRF,futures,1392992.0,286407.0,1106585.0,20.56,79.44,143121.0,143286.0,553375.0,553210.0
2026-07-08,VTBR,futures,1097878.0,498773.0,599105.0,45.43,54.57,434817.0,63956.0,114122.0,484983.0
2026-07-08,YDEX,futures,629208.0,337407.0,291801.0,53.62,46.38,306785.0,30622.0,7819.0,283982.0
2026-07-09,ALRS,futures,243528.0,144829.0,98699.0,59.47,40.53,113338.0,31491.0,8426.0,90273.0
2026-07-09,GAZR,futures,1207716.0,466425.0,741291.0,38.62,61.38,401029.0,65396.0,202829.0,538462.0
2026-07-09,GMKN,futures,736936.0,371058.0,365878.0,50.35,49.65,251234.0,119824.0,117234.0,248644.0
2026-07-09,LKOH,futures,70486.0,19065.0,51421.0,27.05,72.95,11402.0,7663.0,23841.0,27580.0
2026-07-09,MGNT,futures,228434.0,144839.0,83595.0,63.41,36.59,106529.0,38310.0,7688.0,75907.0
2026-07-09,MXI,futures,448554.0,348246.0,100308.0,77.64,22.36,216220.0,132026.0,8057.0,92251.0
2026-07-09,NVTK,futures,200232.0,56671.0,143561.0,28.3,71.7,47315.0,9356.0,52801.0,90760.0
2026-07-09,PLZL,futures,89576.0,50886.0,38690.0,56.81,43.19,35776.0,15110.0,9012.0,29678.0
2026-07-09,ROSN,futures,52238.0,25839.0,26399.0,49.46,50.54,17068.0,8771.0,9051.0,17348.0
2026-07-09,SBRF,futures,1442002.0,293144.0,1148858.0,20.33,79.67,144813.0,148331.0,576188.0,572670.0
2026-07-09,VTBR,futures,1025034.0,437007.0,588027.0,42.63,57.37,368848.0,68159.0,143669.0,444358.0
2026-07-09,YDEX,futures,637694.0,343904.0,293790.0,53.93,46.07,312774.0,31130.0,6073.0,287717.0
2026-07-10,ALRS,futures,257490.0,155675.0,101815.0,60.46,39.54,119402.0,36273.0,9343.0,92472.0
2026-07-10,GAZR,futures,1206232.0,459945.0,746287.0,38.13,61.87,411134.0,48811.0,191982.0,554305.0
2026-07-10,GMKN,futures,773778.0,407497.0,366281.0,52.66,47.34,271879.0,135618.0,115010.0,251271.0
2026-07-10,LKOH,futures,70144.0,18893.0,51251.0,26.93,73.07,11499.0,7394.0,23573.0,27678.0
2026-07-10,MGNT,futures,227060.0,142167.0,84893.0,62.61,37.39,107618.0,34549.0,5912.0,78981.0
2026-07-10,MXI,futures,447560.0,348444.0,99116.0,77.85,22.15,220704.0,127740.0,3076.0,96040.0
2026-07-10,NVTK,futures,202112.0,57194.0,144918.0,28.3,71.7,48429.0,8765.0,52627.0,92291.0
2026-07-10,PLZL,futures,117486.0,66095.0,51391.0,56.26,43.74,49878.0,16217.0,8865.0,42526.0
2026-07-10,ROSN,futures,52372.0,24012.0,28360.0,45.85,54.15,17650.0,6362.0,8536.0,19824.0
2026-07-10,SBRF,futures,1510562.0,314117.0,1196445.0,20.79,79.21,154347.0,159770.0,600934.0,595511.0
2026-07-10,VTBR,futures,983432.0,424192.0,559240.0,43.13,56.87,348778.0,75414.0,142938.0,416302.0
2026-07-10,YDEX,futures,632222.0,343479.0,288743.0,54.33,45.67,308770.0,34709.0,7341.0,281402.0
2026-07-13,ALRS,futures,258588.0,159442.0,99146.0,61.66,38.34,118917.0,40525.0,10377.0,88769.0
2026-07-13,GAZR,futures,1218108.0,469438.0,748670.0,38.54,61.46,414036.0,55402.0,195018.0,553652.0
2026-07-13,GMKN,futures,789606.0,406959.0,382647.0,51.54,48.46,270653.0,136306.0,124150.0,258497.0
2026-07-13,LKOH,futures,73636.0,19941.0,53695.0,27.08,72.92,12016.0,7925.0,24802.0,28893.0
2026-07-13,MGNT,futures,248172.0,159244.0,88928.0,64.17,35.83,117747.0,41497.0,6339.0,82589.0
2026-07-13,MXI,futures,442732.0,341588.0,101144.0,77.15,22.85,217316.0,124272.0,4050.0,97094.0
2026-07-13,NVTK,futures,201086.0,58134.0,142952.0,28.91,71.09,47014.0,11120.0,53529.0,89423.0
2026-07-13,PLZL,futures,110348.0,59175.0,51173.0,53.63,46.37,42560.0,16615.0,12614.0,38559.0
2026-07-13,ROSN,futures,58508.0,25705.0,32803.0,43.93,56.07,16852.0,8853.0,12402.0,20401.0
2026-07-13,SBRF,futures,1568294.0,313079.0,1255215.0,19.96,80.04,150492.0,162587.0,633655.0,621560.0
2026-07-13,VTBR,futures,997998.0,421018.0,576980.0,42.19,57.81,340886.0,80132.0,158113.0,418867.0
2026-07-13,YDEX,futures,651318.0,352209.0,299109.0,54.08,45.92,312117.0,40092.0,13542.0,285567.0
2026-07-14,ALRS,futures,267714.0,167120.0,100594.0,62.42,37.58,123686.0,43434.0,10171.0,90423.0
2026-07-14,GAZR,futures,1219454.0,469152.0,750302.0,38.47,61.53,409006.0,60146.0,200721.0,549581.0
2026-07-14,GMKN,futures,811346.0,430408.0,380938.0,53.05,46.95,282578.0,147830.0,123095.0,257843.0
2026-07-14,LKOH,futures,72814.0,20139.0,52675.0,27.66,72.34,12417.0,7722.0,23990.0,28685.0
2026-07-14,MGNT,futures,250432.0,156968.0,93464.0,62.68,37.32,119592.0,37376.0,5624.0,87840.0
2026-07-14,MXI,futures,440666.0,342350.0,98316.0,77.69,22.31,214196.0,128154.0,6137.0,92179.0
2026-07-14,NVTK,futures,182292.0,66187.0,116105.0,36.31,63.69,51325.0,14862.0,39821.0,76284.0
2026-07-14,PLZL,futures,112072.0,58659.0,53413.0,52.34,47.66,43011.0,15648.0,13025.0,40388.0
2026-07-14,ROSN,futures,56302.0,24136.0,32166.0,42.87,57.13,16307.0,7829.0,11844.0,20322.0
2026-07-14,SBRF,futures,1769152.0,323529.0,1445623.0,18.29,81.71,151205.0,172324.0,733371.0,712252.0
2026-07-14,VTBR,futures,995152.0,415311.0,579841.0,41.73,58.27,338681.0,76630.0,158895.0,420946.0
2026-07-14,YDEX,futures,666992.0,363903.0,303089.0,54.56,45.44,327542.0,36361.0,5954.0,297135.0
2026-07-15,ALRS,futures,269134.0,167605.0,101529.0,62.28,37.72,116122.0,51483.0,18445.0,83084.0
2026-07-15,GAZR,futures,1245462.0,503156.0,742306.0,40.4,59.6,425878.0,77278.0,196853.0,545453.0
2026-07-15,GMKN,futures,807084.0,449392.0,357692.0,55.68,44.32,296171.0,153221.0,107371.0,250321.0
2026-07-15,LKOH,futures,71048.0,20055.0,50993.0,28.23,71.77,11861.0,8194.0,23663.0,27330.0
2026-07-15,MGNT,futures,261794.0,174303.0,87491.0,66.58,33.42,121876.0,52427.0,9021.0,78470.0
2026-07-15,MXI,futures,473224.0,334787.0,138437.0,70.75,29.25,231792.0,102995.0,4820.0,133617.0
2026-07-15,NVTK,futures,181612.0,65772.0,115840.0,36.22,63.78,52922.0,12850.0,37884.0,77956.0
2026-07-15,PLZL,futures,110866.0,56051.0,54815.0,50.56,49.44,42239.0,13812.0,13194.0,41621.0
2026-07-15,ROSN,futures,55476.0,23348.0,32128.0,42.09,57.91,15622.0,7726.0,12116.0,20012.0
2026-07-15,SBRF,futures,1785874.0,336546.0,1449328.0,18.84,81.16,150732.0,185814.0,742205.0,707123.0
2026-07-15,VTBR,futures,1079556.0,510931.0,568625.0,47.33,52.67,413712.0,97219.0,126066.0,442559.0
2026-07-15,YDEX,futures,658624.0,363518.0,295106.0,55.19,44.81,324277.0,39241.0,5035.0,290071.0
2026-07-16,ALRS,futures,299768.0,171385.0,128383.0,57.17,42.83,103205.0,68180.0,46679.0,81704.0
2026-07-16,GAZR,futures,1245220.0,499365.0,745855.0,40.1,59.9,424652.0,74713.0,197958.0,547897.0
2026-07-16,GMKN,futures,785958.0,430044.0,355914.0,54.72,45.28,291474.0,138570.0,101505.0,254409.0
2026-07-16,LKOH,futures,72832.0,21932.0,50900.0,30.11,69.89,12730.0,9202.0,23686.0,27214.0
2026-07-16,MGNT,futures,237258.0,147434.0,89824.0,62.14,37.86,114213.0,33221.0,4416.0,85408.0
2026-07-16,MXI,futures,490650.0,338787.0,151863.0,69.05,30.95,235441.0,103346.0,9884.0,141979.0
2026-07-16,NVTK,futures,186582.0,67114.0,119468.0,35.97,64.03,53281.0,13833.0,40010.0,79458.0
2026-07-16,PLZL,futures,126218.0,56245.0,69973.0,44.56,55.44,47594.0,8651.0,15515.0,54458.0
