date,close,open,high,low,value,capitalization,divisor
2006-11-22,1502.53,1509.88,1521.81,1501.04,44493523121.62,6275159765419.83,3254811524.0
2006-11-23,1516.67,1502.87,1518.82,1502.53,32893371173.79,6275159765419.83,3254811524.0
2006-11-24,1518.06,1516.67,1521.73,1508.74,30567121462.48,6275159765419.83,3254811524.0
2006-11-27,1518.79,1518.06,1529.48,1516.44,31007324700.9,6275159765419.83,3254811524.0
2006-11-28,1521.11,1518.79,1521.11,1505.81,46797561135.67,6275159765419.83,3254811524.0
2006-11-29,1546.95,1521.11,1547.51,1521.11,61218831762.89,6275159765419.83,3254811524.0
2006-11-30,1550.58,1546.97,1558.83,1545.15,72979154407.53,6275159765419.83,3254811524.0
2006-12-01,1550.04,1550.7,1565.52,1546.42,59438724306.96,6275159765419.83,3254811524.0
2006-12-04,1564.14,1550.06,1565.0,1550.04,44162745403.71,6275159765419.83,3254811524.0
2006-12-05,1580.94,1564.14,1589.53,1564.13,65292180826.98,6275159765419.83,3254811524.0
2006-12-06,1602.42,1581.0,1603.85,1580.94,51132731363.01,6275159765419.83,3254811524.0
2006-12-07,1607.1,1602.36,1616.08,1595.47,50848532946.05,6275159765419.83,3254811524.0
2006-12-08,1613.27,1607.14,1617.74,1599.82,38027626620.25,6275159765419.83,3254811524.0
2006-12-11,1611.67,1613.27,1627.15,1597.37,52742944550.55,6275159765419.83,3254811524.0
2006-12-12,1608.44,1611.67,1623.65,1605.27,55323858989.1,6275159765419.83,3254811524.0
2006-12-13,1599.74,1608.44,1610.69,1569.53,63451476337.22,6275159765419.83,3254811524.0
2006-12-14,1614.09,1599.8,1615.03,1599.74,40413064336.34,6275159765419.83,3254811524.0
2006-12-15,1627.69,1614.38,1630.08,1614.09,47296064754.27,6275159765419.83,3254811524.0
2006-12-18,1631.5,1627.69,1633.72,1622.21,34833484999.7,6275159765419.83,3254811524.0
2006-12-19,1604.19,1631.47,1631.5,1582.79,48328184225.27,6275159765419.83,3254811524.0
2006-12-20,1625.16,1604.24,1631.03,1604.19,38047658133.4,6275159765419.83,3254811524.0
2006-12-21,1629.82,1625.16,1630.07,1614.6,40777091177.83,6275159765419.83,3254811524.0
2006-12-22,1619.47,1629.85,1635.96,1617.76,34161414879.4,6275159765419.83,3254811524.0
2006-12-25,1614.41,1619.47,1623.31,1608.99,18504277079.59,6275159765419.83,3254811524.0
2006-12-26,1615.21,1614.42,1620.3,1610.36,20176231631.39,6275159765419.83,3254811524.0
2006-12-27,1642.91,1615.17,1643.25,1611.46,34599022044.66,6275159765419.83,3254811524.0
2006-12-28,1677.16,1642.9,1684.31,1642.9,51416615820.86,6275159765419.83,3254811524.0
2006-12-29,1693.47,1677.16,1698.44,1677.16,19672026102.89,6275159765419.83,3254811524.0
2007-01-09,1571.93,1692.14,1693.47,1567.69,46254169152.54,6275159765419.83,3254811524.0
2007-01-10,1569.83,1571.93,1580.65,1528.85,63588766884.56,6275159765419.83,3254811524.0
2007-01-11,1599.67,1569.64,1608.19,1556.53,63957263885.35,6275159765419.83,3254811524.0
2007-01-12,1591.47,1599.57,1602.85,1581.3,45314648243.82,6275159765419.83,3254811524.0
2007-01-15,1650.83,1591.67,1652.93,1591.47,50593459323.15,6275159765419.83,3254811524.0
2007-01-16,1641.31,1650.83,1680.41,1636.15,85613658730.77,6275159765419.83,3254811524.0
2007-01-17,1610.76,1641.3,1655.15,1597.21,80411570421.13,6275159765419.83,3254811524.0
2007-01-18,1607.54,1610.76,1647.88,1605.36,67485074627.46,6275159765419.83,3254811524.0
2007-01-19,1617.09,1607.54,1617.43,1595.6,46457102860.4,6275159765419.83,3254811524.0
2007-01-22,1654.65,1617.09,1655.56,1617.09,51709541275.81,6275159765419.83,3254811524.0
2007-01-23,1664.18,1654.64,1666.3,1643.39,66606862439.96,6275159765419.83,3254811524.0
2007-01-24,1662.28,1664.18,1690.32,1658.48,74842169128.82,6275159765419.83,3254811524.0
2007-01-25,1681.46,1662.3,1695.5,1662.28,60204989814.06,6275159765419.83,3254811524.0
2007-01-26,1669.82,1681.27,1681.46,1664.93,38721834832.73,6275159765419.83,3254811524.0
2007-01-29,1641.98,1669.82,1685.03,1640.44,46950766776.33,6275159765419.83,3254811524.0
2007-01-30,1645.02,1641.97,1645.54,1606.44,54727899254.87,6275159765419.83,3254811524.0
2007-01-31,1656.94,1645.03,1668.3,1645.02,58535249204.74,6275159765419.83,3254811524.0
2007-02-01,1702.85,1656.95,1707.47,1656.94,70312452364.69,6275159765419.83,3254811524.0
2007-02-02,1701.26,1702.85,1712.21,1682.19,62284857644.63,6275159765419.83,3254811524.0
2007-02-05,1713.63,1701.26,1714.15,1698.68,47739281024.0,6275159765419.83,3254811524.0
2007-02-06,1730.73,1713.63,1735.82,1708.0,66044740908.66,6275159765419.83,3254811524.0
2007-02-07,1724.34,1730.73,1738.89,1714.59,67983335241.09,6275159765419.83,3254811524.0
2007-02-08,1679.79,1724.33,1724.39,1678.7,67105332774.22,6275159765419.83,3254811524.0
2007-02-09,1695.24,1679.76,1708.25,1679.76,58353305672.9,6275159765419.83,3254811524.0
2007-02-12,1639.61,1695.21,1695.24,1639.47,70261374133.41,6275159765419.83,3254811524.0
2007-02-13,1678.88,1639.61,1679.03,1618.92,75113213708.96,6275159765419.83,3254811524.0
2007-02-14,1690.97,1678.88,1693.91,1676.8,49608656801.9,6275159765419.83,3254811524.0
2007-02-15,1690.84,1690.97,1707.57,1685.4,44497612547.28,6275159765419.83,3254811524.0
2007-02-16,1694.26,1690.85,1698.35,1676.59,40168846085.41,6275159765419.83,3254811524.0
2007-02-19,1696.59,1694.26,1713.16,1694.25,32112265581.34,6275159765419.83,3254811524.0
2007-02-20,1682.48,1696.59,1702.97,1682.34,34214200360.7,6275159765419.83,3254811524.0
2007-02-21,1697.21,1682.48,1703.14,1682.48,34922117888.53,6275159765419.83,3254811524.0
2007-02-22,1728.44,1697.98,1729.13,1697.21,48212492804.43,6275159765419.83,3254811524.0
2007-02-26,1754.75,1728.44,1756.85,1728.44,53831175499.13,6275159765419.83,3254811524.0
2007-02-27,1682.12,1754.74,1754.75,1672.74,74990320446.73,6275159765419.83,3254811524.0
2007-02-28,1655.25,1682.0,1682.12,1608.85,98406015727.28,6275159765419.83,3254811524.0
2007-03-01,1583.28,1655.23,1673.11,1553.01,104180224696.37,6275159765419.83,3254811524.0
2007-03-02,1591.32,1583.33,1608.68,1566.48,81979370936.03,6275159765419.83,3254811524.0
2007-03-05,1538.98,1591.23,1591.32,1484.69,80452942869.94,6275159765419.83,3254811524.0
2007-03-06,1561.93,1539.0,1571.17,1538.98,57795742375.3,6275159765419.83,3254811524.0
2007-03-07,1565.39,1561.95,1583.64,1548.88,48855152465.82,6275159765419.83,3254811524.0
2007-03-09,1609.71,1566.39,1625.68,1565.39,66104651131.56,6275159765419.83,3254811524.0
2007-03-12,1608.94,1609.71,1635.41,1599.41,88680089633.01,6275159765419.83,3254811524.0
2007-03-13,1614.61,1608.95,1630.77,1596.39,80264641679.9,6275159765419.83,3254811524.0
2007-03-14,1569.87,1610.88,1614.61,1528.54,86794070289.5,6275159765419.83,3254811524.0
2007-03-15,1603.15,1569.87,1609.95,1569.87,75218293460.97,6275159765419.83,3254811524.0
2007-03-16,1609.8,1603.14,1622.49,1598.78,53748730620.07,6275159765419.83,3254811524.0
2007-03-19,1647.64,1609.8,1647.79,1609.8,63161175423.34,6275159765419.83,3254811524.0
2007-03-20,1629.52,1647.68,1657.21,1617.24,74907590779.42,6275159765419.83,3254811524.0
2007-03-21,1646.07,1629.52,1650.58,1629.09,52750694235.59,6275159765419.83,3254811524.0
2007-03-22,1680.09,1646.08,1688.9,1646.07,87798442445.84,6275159765419.83,3254811524.0
2007-03-23,1701.93,1680.09,1703.58,1671.6,63211495166.88,6275159765419.83,3254811524.0
2007-03-26,1701.02,1701.96,1713.4,1697.75,51611378280.18,6275159765419.83,3254811524.0
2007-03-27,1681.06,1700.92,1702.85,1675.97,49744224794.56,6275159765419.83,3254811524.0
2007-03-28,1696.58,1681.06,1707.16,1679.17,70094566857.29,6275159765419.83,3254811524.0
2007-03-29,1717.81,1696.59,1718.0,1696.21,56627589290.5,6275159765419.83,3254811524.0
2007-03-30,1698.08,1717.82,1730.36,1690.49,55494271289.31,6275159765419.83,3254811524.0
2007-04-02,1695.52,1698.09,1698.29,1679.87,42615865517.61,6275159765419.83,3254811524.0
2007-04-03,1700.16,1695.53,1705.77,1685.54,56739330596.82,6275159765419.83,3254811524.0
2007-04-04,1702.17,1700.16,1715.82,1700.07,61283035364.85,6275159765419.83,3254811524.0
2007-04-05,1718.48,1702.17,1720.98,1702.17,47860743182.97,6275159765419.83,3254811524.0
2007-04-06,1727.37,1718.48,1727.54,1718.48,36903966225.55,6275159765419.83,3254811524.0
2007-04-09,1752.65,1727.37,1758.91,1727.37,64926370121.93,6275159765419.83,3254811524.0
2007-04-10,1757.97,1752.65,1761.77,1734.19,65627892988.96,6275159765419.83,3254811524.0
2007-04-11,1754.91,1758.01,1765.95,1752.09,66057425277.2,6275159765419.83,3254811524.0
2007-04-12,1734.17,1754.91,1754.93,1730.15,59582354722.03,6275159765419.83,3254811524.0
2007-04-13,1770.23,1734.19,1772.78,1734.17,61951044110.67,6275159765419.83,3254811524.0
2007-04-16,1777.84,1770.25,1780.54,1760.51,57442921716.8,6275159765419.83,3254811524.0
2007-04-17,1754.64,1777.84,1777.84,1742.93,63158976976.59,6275159765419.83,3254811524.0
2007-04-18,1726.26,1754.6,1759.44,1726.26,57967908547.59,6275159765419.83,3254811524.0
2007-04-19,1692.05,1726.17,1726.26,1671.57,69391976702.82,6275159765419.83,3254811524.0
2007-04-20,1743.34,1692.32,1743.97,1692.05,39298490157.57,6275159765419.83,3254811524.0
2007-04-23,1741.22,1743.38,1758.1,1738.26,39054223570.2,6275159765419.83,3254811524.0
2007-04-24,1732.83,1741.22,1751.45,1714.74,50953860365.84,6275159765419.83,3254811524.0
2007-04-25,1741.45,1732.77,1744.28,1714.05,64868164871.56,6275159765419.83,3254811524.0
2007-04-26,1726.12,1741.46,1757.63,1723.6,54266404515.39,6275159765419.83,3254811524.0
2007-04-27,1678.27,1726.12,1729.03,1668.65,64194886179.75,6275159765419.83,3254811524.0
2007-04-28,1697.28,1678.26,1697.46,1678.06,19998739632.13,6275159765419.83,3254811524.0
2007-05-02,1679.18,1697.28,1698.43,1676.49,27992109615.5,6275159765419.83,3254811524.0
2007-05-03,1693.73,1679.19,1701.29,1679.18,41592029563.67,6275159765419.83,3254811524.0
2007-05-04,1698.33,1693.73,1705.12,1691.56,30974518192.83,6275159765419.83,3254811524.0
2007-05-07,1697.67,1698.33,1707.23,1694.36,20891830996.97,6275159765419.83,3254811524.0
2007-05-08,1684.11,1697.67,1702.67,1681.29,27836436672.79,6275159765419.83,3254811524.0
2007-05-10,1664.89,1684.11,1704.49,1659.08,53110338870.99,6275159765419.83,3254811524.0
2007-05-11,1625.69,1664.89,1664.89,1621.04,47403320771.48,6275159765419.83,3254811524.0
2007-05-14,1632.46,1625.85,1649.71,1606.33,47048176928.27,6275159765419.83,3254811524.0
2007-05-15,1605.46,1632.44,1632.46,1600.53,53543118882.98,6275159765419.83,3254811524.0
2007-05-16,1635.36,1605.51,1635.98,1603.04,56255472140.62,6275159765419.83,3254811524.0
2007-05-17,1618.91,1635.36,1648.96,1616.07,57292728594.62,6275159765419.83,3254811524.0
2007-05-18,1645.72,1619.13,1648.09,1618.91,43207387724.69,6275159765419.83,3254811524.0
2007-05-21,1651.34,1645.96,1662.25,1645.53,34906560940.65,6275159765419.83,3254811524.0
2007-05-22,1645.86,1651.34,1657.95,1633.98,39002122347.31,6275159765419.83,3254811524.0
2007-05-23,1597.42,1645.83,1645.86,1595.0,51530450226.3,6275159765419.83,3254811524.0
2007-05-24,1578.57,1596.18,1597.42,1543.81,65219053878.37,6275159765419.83,3254811524.0
2007-05-25,1581.51,1578.5,1591.0,1555.38,43904026152.03,6275159765419.83,3254811524.0
2007-05-28,1560.83,1581.51,1595.63,1547.43,41848648097.47,6275159765419.83,3254811524.0
2007-05-29,1524.79,1560.82,1574.51,1518.3,55850830380.81,6275159765419.83,3254811524.0
2007-05-30,1516.09,1524.42,1524.79,1485.66,56894335511.85,6275159765419.83,3254811524.0
2007-05-31,1570.34,1516.1,1570.83,1516.09,53992551133.07,6275159765419.83,3254811524.0
2007-06-01,1619.89,1570.41,1621.49,1555.67,86520668873.71,6275159765419.83,3254811524.0
2007-06-04,1611.81,1619.89,1624.54,1597.73,64197221212.87,6275159765419.83,3254811524.0
2007-06-05,1615.31,1611.81,1632.14,1611.81,58658256672.11,6275159765419.83,3254811524.0
2007-06-06,1607.94,1615.35,1628.88,1596.98,63310246729.4,6275159765419.83,3254811524.0
2007-06-07,1587.93,1607.91,1615.1,1585.9,56510323098.29,6275159765419.83,3254811524.0
2007-06-08,1587.66,1587.93,1594.41,1566.32,70371631937.39,6275159765419.83,3254811524.0
2007-06-09,1594.1,1587.66,1600.0,1586.02,24055009035.85,6275159765419.83,3254811524.0
2007-06-13,1610.83,1594.03,1611.73,1582.71,48583954362.14,6275159765419.83,3254811524.0
2007-06-14,1662.71,1611.57,1662.71,1610.83,73339394302.31,6275159765419.83,3254811524.0
2007-06-15,1672.29,1662.71,1679.3,1651.0,79480455473.39,6275159765419.83,3254811524.0
2007-06-18,1682.22,1672.29,1691.01,1672.29,56771044419.72,6275159765419.83,3254811524.0
2007-06-19,1670.36,1682.22,1692.65,1665.78,58562075034.39,6275159765419.83,3254811524.0
2007-06-20,1701.09,1670.37,1703.53,1670.36,58949881874.81,6275159765419.83,3254811524.0
2007-06-21,1673.59,1700.95,1701.09,1671.76,55398222970.15,6275159765419.83,3254811524.0
2007-06-22,1675.65,1673.61,1686.13,1667.98,44183667344.01,6275159765419.83,3254811524.0
2007-06-25,1654.93,1675.6,1675.65,1654.83,36258935526.87,6275159765419.83,3254811524.0
2007-06-26,1672.68,1654.93,1674.16,1649.51,54826702429.85,6275159765419.83,3254811524.0
2007-06-27,1654.89,1672.67,1672.68,1649.6,36493116703.86,6275159765419.83,3254811524.0
2007-06-28,1669.28,1654.9,1677.46,1654.89,44432775186.84,6275159765419.83,3254811524.0
2007-06-29,1665.96,1669.7,1678.85,1656.73,42402301335.0,6275159765419.83,3254811524.0
2007-07-02,1682.69,1665.96,1684.36,1665.28,49878577195.74,6275159765419.83,3254811524.0
2007-07-03,1705.49,1682.69,1710.84,1682.69,67888713440.4,6275159765419.83,3254811524.0
2007-07-04,1702.04,1705.55,1710.5,1699.5,30462951638.3,6275159765419.83,3254811524.0
2007-07-05,1729.26,1702.2,1733.78,1702.04,65620444828.96,6275159765419.83,3254811524.0
2007-07-06,1734.63,1729.26,1736.07,1718.97,40608541080.34,6275159765419.83,3254811524.0
2007-07-09,1753.75,1734.63,1756.05,1734.63,48038870623.01,6275159765419.83,3254811524.0
2007-07-10,1723.3,1753.51,1753.75,1721.67,68905819093.11,6275159765419.83,3254811524.0
2007-07-11,1737.63,1723.3,1744.53,1709.11,58339092349.05,6275159765419.83,3254811524.0
2007-07-12,1787.79,1737.63,1789.12,1737.63,78593612099.57,6275159765419.83,3254811524.0
2007-07-13,1791.55,1787.82,1807.55,1785.66,61596356681.79,6275159765419.83,3254811524.0
2007-07-16,1792.99,1791.55,1798.99,1777.06,59660308050.78,6275159765419.83,3254811524.0
2007-07-17,1789.88,1792.98,1792.99,1764.96,64415672279.94,6275159765419.83,3254811524.0
2007-07-18,1767.64,1789.63,1789.88,1755.86,50980691995.29,6275159765419.83,3254811524.0
2007-07-19,1799.74,1767.64,1802.82,1767.63,57848773596.24,6275159765419.83,3254811524.0
2007-07-20,1791.6,1799.77,1817.58,1783.7,55510909804.73,6275159765419.83,3254811524.0
2007-07-23,1807.28,1791.55,1812.1,1775.52,54865212370.81,6275159765419.83,3254811524.0
2007-07-24,1766.92,1807.28,1811.02,1766.66,62230408250.25,6275159765419.83,3254811524.0
2007-07-25,1780.62,1766.91,1781.0,1748.67,63004118101.81,6275159765419.83,3254811524.0
2007-07-26,1724.28,1780.66,1792.04,1721.06,80701958756.98,6275159765419.83,3254811524.0
2007-07-27,1703.01,1724.27,1724.28,1677.63,90125365028.41,6275159765419.83,3254811524.0
2007-07-30,1702.63,1703.01,1728.22,1685.4,65771388149.01,6275159765419.83,3254811524.0
2007-07-31,1734.42,1702.63,1737.08,1702.63,50784739542.22,6275159765419.83,3254811524.0
2007-08-01,1693.14,1734.41,1734.42,1677.77,63772875050.02,6275159765419.83,3254811524.0
2007-08-02,1712.2,1693.14,1712.88,1693.14,41533087446.16,6275159765419.83,3254811524.0
2007-08-03,1715.47,1712.37,1728.94,1706.22,51610222386.68,6275159765419.83,3254811524.0
2007-08-06,1689.42,1715.47,1715.47,1680.2,42935943760.34,6275159765419.83,3254811524.0
2007-08-07,1692.1,1689.42,1710.59,1687.92,34368615180.08,6275159765419.83,3254811524.0
2007-08-08,1725.32,1692.13,1725.56,1692.1,46202342920.66,6275159765419.83,3254811524.0
2007-08-09,1676.36,1725.32,1736.66,1670.48,59810758579.76,6275159765419.83,3254811524.0
2007-08-10,1644.13,1676.32,1676.36,1626.17,67784800227.8,6275159765419.83,3254811524.0
2007-08-13,1680.03,1644.14,1681.68,1644.13,41304272791.55,6275159765419.83,3254811524.0
2007-08-14,1676.85,1680.02,1684.32,1666.22,42659480901.45,6275159765419.83,3254811524.0
2007-08-15,1639.68,1676.53,1676.85,1636.49,39388575949.15,6275159765419.83,3254811524.0
2007-08-16,1599.39,1639.64,1639.68,1583.5,60849336412.12,6275159765419.83,3254811524.0
2007-08-17,1637.81,1599.39,1639.8,1567.4,82820833343.47,6275159765419.83,3254811524.0
2007-08-20,1621.98,1637.83,1646.27,1621.66,33549357767.83,6275159765419.83,3254811524.0
2007-08-21,1606.62,1622.05,1628.91,1582.15,49867513745.32,6275159765419.83,3254811524.0
2007-08-22,1632.99,1606.62,1634.32,1596.77,34758124986.97,6275159765419.83,3254811524.0
2007-08-23,1634.06,1632.99,1656.94,1632.99,45958742861.9,6275159765419.83,3254811524.0
2007-08-24,1634.01,1633.63,1642.04,1614.84,34425740911.92,6275159765419.83,3254811524.0
2007-08-27,1656.32,1634.01,1662.51,1634.01,37943048897.4,6275159765419.83,3254811524.0
2007-08-28,1642.29,1656.32,1657.06,1639.76,32425525443.15,6275159765419.83,3254811524.0
2007-08-29,1640.78,1642.28,1642.29,1617.61,37725632327.68,6275159765419.83,3254811524.0
2007-08-30,1641.06,1640.79,1663.03,1639.48,37900479530.83,6275159765419.83,3254811524.0
2007-08-31,1677.02,1641.06,1681.2,1641.06,42916002801.47,6275159765419.83,3254811524.0
2007-09-03,1678.74,1677.02,1686.31,1669.14,29311171758.02,6275159765419.83,3254811524.0
2007-09-04,1663.23,1678.74,1678.74,1659.26,31277595163.38,6275159765419.83,3254811524.0
2007-09-05,1654.0,1663.24,1671.3,1652.99,30583820619.62,6275159765419.83,3254811524.0
2007-09-06,1673.14,1654.06,1676.54,1654.0,35486296318.79,6275159765419.83,3254811524.0
2007-09-07,1638.11,1673.13,1673.17,1633.82,38937373877.04,6275159765419.83,3254811524.0
2007-09-10,1641.04,1638.11,1645.89,1630.83,25674258494.8,6275159765419.83,3254811524.0
2007-09-11,1648.65,1641.15,1651.6,1641.04,22513116952.96,6275159765419.83,3254811524.0
2007-09-12,1635.69,1648.65,1656.4,1633.16,38400635661.44,6275159765419.83,3254811524.0
2007-09-13,1666.49,1635.69,1666.99,1635.69,39028715720.04,6275159765419.83,3254811524.0
2007-09-14,1660.08,1666.49,1669.13,1652.66,35948771081.05,6275159765419.83,3254811524.0
2007-09-17,1648.23,1660.06,1660.97,1638.82,24979127913.38,6275159765419.83,3254811524.0
2007-09-18,1669.06,1648.23,1672.47,1646.89,43372795486.67,6275159765419.83,3254811524.0
2007-09-19,1730.74,1669.06,1731.06,1669.06,86599880438.09,6275159765419.83,3254811524.0
2007-09-20,1716.6,1730.74,1730.74,1704.57,65338277065.49,6275159765419.83,3254811524.0
2007-09-21,1725.11,1716.62,1727.85,1711.7,41662653787.81,6275159765419.83,3254811524.0
2007-09-24,1736.37,1725.11,1742.27,1719.2,59738617979.08,6275159765419.83,3254811524.0
2007-09-25,1703.72,1736.38,1736.38,1702.5,66419920277.58,6275159765419.83,3254811524.0
2007-09-26,1744.91,1703.72,1745.12,1703.72,50483967983.6,6275159765419.83,3254811524.0
2007-09-27,1755.48,1745.65,1760.45,1744.91,58370686108.35,6275159765419.83,3254811524.0
2007-09-28,1759.44,1755.5,1763.33,1750.47,38878331885.47,6275159765419.83,3254811524.0
2007-10-01,1733.39,1759.44,1759.44,1724.32,38381776876.12,6275159765419.83,3254811524.0
2007-10-02,1795.06,1733.41,1796.2,1733.39,75038038962.27,6275159765419.83,3254811524.0
2007-10-03,1778.66,1795.06,1806.9,1773.8,72563459576.38,6275159765419.83,3254811524.0
2007-10-04,1777.82,1778.64,1786.12,1767.29,57623921805.28,6275159765419.83,3254811524.0
2007-10-05,1802.45,1777.82,1807.26,1777.8,61860481159.76,6275159765419.83,3254811524.0
2007-10-08,1808.42,1802.47,1821.21,1798.69,51781605798.73,6275159765419.83,3254811524.0
2007-10-09,1827.99,1808.3,1828.43,1798.66,52348764800.26,6275159765419.83,3254811524.0
2007-10-10,1817.97,1828.02,1839.15,1815.4,54006007841.95,6275159765419.83,3254811524.0
2007-10-11,1848.82,1817.97,1849.34,1817.97,61218802599.7,6275159765419.83,3254811524.0
2007-10-12,1835.21,1848.72,1848.82,1821.91,42105014117.3,6275159765419.83,3254811524.0
2007-10-15,1839.38,1835.21,1851.76,1835.21,37450122130.22,6275159765419.83,3254811524.0
2007-10-16,1821.53,1839.38,1839.45,1820.7,49854936056.82,6275159765419.83,3254811524.0
2007-10-17,1827.74,1821.52,1829.66,1809.06,53265400108.7,6275159765419.83,3254811524.0
2007-10-18,1799.93,1827.81,1833.28,1792.91,51404872062.29,6275159765419.83,3254811524.0
2007-10-19,1801.42,1799.93,1815.91,1794.31,38486982466.78,6275159765419.83,3254811524.0
2007-10-22,1772.35,1801.28,1801.42,1762.36,44583648527.63,6275159765419.83,3254811524.0
